,date,state,abbrev,population,positive,active,probableCases,totalTestResultsSource,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,onVentilatorCurrently,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,bedsPerThousand,total_beds
9888,2020-04-09,Virginia,VA,8626207,4042.0,3933.0,,totalTestEncountersViral,669.0,685.0,469.0,285.0,0.0,A,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,109.0,685.0,,7378.0,,,,,44020.0,,,,,,,,,,,,0,0,0,0,0,,2.1,18115.0347
9889,2020-04-09,Vermont,VT,628061,680.0,642.0,,posNeg,33.0,,,,15.0,A,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,23.0,,,,,680.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,1318.9281
9890,2020-04-09,Washington,WA,7797095,10104.0,9645.0,,totalTestEncountersViral,650.0,,191.0,,0.0,A,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,459.0,,,,,10104.0,,,128808.0,123912.0,,,,,,,,,,,0,0,0,0,0,,1.7,13255.0615
9891,2020-04-09,Wisconsin,WI,5851754,3443.0,3332.0,558.0,posNeg,446.0,843.0,196.0,,0.0,A,4/9/2020 16:00,2020-04-09T16:00:00Z,04/09 12:00,111.0,843.0,,,,2885.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,12288.6834
9892,2020-04-09,West Virginia,WV,1778070,523.0,518.0,,posNeg,,,,,0.0,B,4/9/2020 17:00,2020-04-09T17:00:00Z,04/09 13:00,5.0,,,,,523.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.8,6756.665999999999
9893,2020-04-09,Wyoming,WY,567025,320.0,226.0,81.0,posNeg,,34.0,,,94.0,A,4/8/2020 16:59,2020-04-08T16:59:00Z,04/08 12:59,0.0,34.0,,,,239.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.5,1984.5874999999999
9894,2020-04-08,Alaska,AK,734002,226.0,187.0,,totalTestsViral,,27.0,,,32.0,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,7.0,27.0,7068.0,,,226.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.2,1614.8044
9895,2020-04-08,Alabama,AL,4908621,2369.0,2303.0,,totalTestsViral,308.0,314.0,,,0.0,B,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,66.0,314.0,19122.0,,,2369.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.1,15216.725100000001
9896,2020-04-08,Arkansas,AR,3038999,1000.0,774.0,,totalTestsViral,76.0,130.0,,30.0,208.0,A,4/8/2020 14:35,2020-04-08T14:35:00Z,04/08 10:35,18.0,130.0,14530.0,,,1000.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.2,9724.7968
9897,2020-04-08,Arizona,AZ,7378494,2726.0,2646.0,,totalTestsPeopleViral,,906.0,,,0.0,B,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,80.0,906.0,,,,,,,,34564.0,,,,,,,,,,,0,0,0,0,0,,1.9,14019.138599999998
9898,2020-04-08,California,CA,39937489,16957.0,16515.0,,totalTestsViral,2714.0,,1154.0,,0.0,B,4/7/2020 18:00,2020-04-07T18:00:00Z,04/07 14:00,442.0,,144264.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,71887.4802
9899,2020-04-08,Colorado,CO,5845526,5429.0,5250.0,,totalTestEncountersViral,833.0,1079.0,,,0.0,A,4/7/2020 18:00,2020-04-07T18:00:00Z,04/07 14:00,179.0,1079.0,,,,,,,30535.0,28094.0,,,,,,,,,,,0,0,0,0,0,,1.9,11106.499399999999
9900,2020-04-08,Connecticut,CT,3563077,7781.0,7504.0,,posNeg,1308.0,,,,0.0,A,4/7/2020 22:00,2020-04-07T22:00:00Z,04/07 18:00,277.0,,29036.0,,,,131.0,,,,,,,,,,,,,,0,0,0,0,0,,2.0,7126.154
9901,2020-04-08,District of Columbia,DC,720687,1440.0,1052.0,,totalTestEncountersViral,,,,,361.0,A,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,27.0,,,,,,,,8283.0,,,,,,,,,,,,0,0,0,0,0,,4.4,3171.0228
9902,2020-04-08,Delaware,DE,982895,928.0,752.0,,posNeg,147.0,,,,144.0,A,4/7/2020 16:30,2020-04-07T16:30:00Z,04/07 12:30,32.0,,,,,,27.0,5.0,,,,,,,,,,,,,0,0,0,0,0,,2.2,2162.369
9903,2020-04-08,Florida,FL,21992985,15455.0,15146.0,,posNeg,,2062.0,,,0.0,A,4/8/2020 14:00,2020-04-08T14:00:00Z,04/08 10:00,309.0,2062.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.6,57181.761000000006
9904,2020-04-08,Georgia,GA,10736059,9901.0,9539.0,,totalTestsViral,,1993.0,,,0.0,A,4/8/2020 12:29,2020-04-08T12:29:00Z,04/08 08:29,362.0,1993.0,38787.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.4,25766.541599999997
9905,2020-04-08,Hawaii,HI,1412687,410.0,292.0,,totalTestEncountersViral,,42.0,,,113.0,A,4/7/2020 18:00,2020-04-07T18:00:00Z,04/07 14:00,5.0,42.0,,372.0,,,,,15229.0,,,,,,,,,,,,0,0,0,0,0,,1.9,2684.1052999999997
9906,2020-04-08,Iowa,IA,3179849,1145.0,687.0,,posNeg,122.0,193.0,,,431.0,A,4/8/2020 13:00,2020-04-08T13:00:00Z,04/08 09:00,27.0,193.0,,,,1145.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.0,9539.547
9907,2020-04-08,Idaho,ID,1826156,1210.0,1195.0,,totalTestsPeopleViral,62.0,93.0,,,0.0,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,15.0,93.0,,,,,,,,11898.0,,,,,,,,,,,0,0,0,0,0,,1.9,3469.6964
9908,2020-04-08,Illinois,IL,12659682,15078.0,14616.0,,posNeg,3680.0,,1166.0,821.0,0.0,A,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,462.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.5,31649.205
9909,2020-04-08,Indiana,IN,6745354,5943.0,5740.0,,totalTestsViral,,,924.0,507.0,0.0,B,4/8/2020 02:45,2020-04-08T02:45:00Z,04/07 22:45,203.0,,44194.0,6475.0,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.7,18212.455800000003
9910,2020-04-08,Kansas,KS,2910357,1046.0,1008.0,,posNeg,,223.0,,,0.0,B,4/7/2020 12:00,2020-04-07T12:00:00Z,04/07 08:00,38.0,223.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,9604.1781
9911,2020-04-08,Kentucky,KY,4499692,1149.0,1084.0,,totalTestsViral,,,,,0.0,A,4/7/2020 17:00,2020-04-07T17:00:00Z,04/07 13:00,65.0,,21604.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,3.2,14399.0144
9912,2020-04-08,Louisiana,LA,4645184,17030.0,16378.0,,posNeg,1983.0,,,490.0,0.0,A,4/8/2020 13:00,2020-04-08T13:00:00Z,04/08 09:00,652.0,,,,,17030.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,15329.1072
9913,2020-04-08,Massachusetts,MA,6976597,16692.0,16077.0,,totalTestsViral,2119.0,2119.0,,,0.0,B,4/8/2020 12:30,2020-04-08T12:30:00Z,04/08 08:30,615.0,2119.0,114147.0,23820.0,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.3,16046.173099999998
9914,2020-04-08,Maryland,MD,6083116,5529.0,4973.0,,totalTestsViral,,1210.0,,,365.0,A,4/8/2020 10:00,2020-04-08T10:00:00Z,04/08 06:00,191.0,1210.0,41778.0,6976.0,,5529.0,181.0,10.0,,,,,,,,,,,,,0,0,0,0,0,,1.9,11557.920399999999
9915,2020-04-08,Maine,ME,1345790,537.0,336.0,,posNeg,,101.0,,,187.0,A,4/8/2020 11:00,2020-04-08T11:00:00Z,04/08 07:00,14.0,101.0,,,,537.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.5,3364.475
9916,2020-04-08,Michigan,MI,10045029,28064.0,26408.0,730.0,posNeg,,,,,56.0,B,4/8/2020 11:00,2020-04-08T11:00:00Z,04/08 07:00,1600.0,,81186.0,28010.0,53176.0,27334.0,1668.0,78.0,,,,,,,,,,,,,0,0,0,0,0,,2.5,25112.572500000002
9917,2020-04-08,Minnesota,MN,5700671,1534.0,902.0,,totalTestEncountersViral,135.0,271.0,64.0,,593.0,A,4/8/2020 17:00,2020-04-08T17:00:00Z,04/08 13:00,39.0,271.0,,,,1534.0,,,33488.0,,,,,,,,,,,,0,0,0,0,0,,2.5,14251.677500000002
9918,2020-04-08,Missouri,MO,6169270,3327.0,3269.0,,totalTestsViral,519.0,,,,0.0,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,58.0,,35599.0,4106.0,31459.0,3327.0,,,,,,,,2.0,0.0,2.0,,,,,0,0,0,0,0,,3.1,19124.737
9919,2020-04-08,Mississippi,MS,2989260,2003.0,1936.0,,posNeg,,410.0,,,0.0,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,67.0,410.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,4.0,11957.04
9920,2020-04-08,Montana,MT,1086759,332.0,191.0,,posNeg,,31.0,,,135.0,A,4/8/2020 13:45,2020-04-08T13:45:00Z,04/08 09:45,6.0,31.0,7398.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,3586.3046999999997
9921,2020-04-08,North Carolina,NC,10611862,3426.0,3373.0,,posNeg,386.0,,,,0.0,A,4/8/2020 11:00,2020-04-08T11:00:00Z,04/08 07:00,53.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,22284.9102
9922,2020-04-08,North Dakota,ND,761723,251.0,149.0,,totalTestEncountersViral,16.0,34.0,,,98.0,B,4/8/2020 13:54,2020-04-08T13:54:00Z,04/08 09:54,4.0,34.0,8496.0,,,251.0,,,8431.0,8059.0,,,,,,,,,,,0,0,0,0,0,,4.3,3275.4089
9923,2020-04-08,Nebraska,NE,1952570,519.0,507.0,,posNeg,,,,,0.0,A,4/8/2020 13:45,2020-04-08T13:45:00Z,04/08 09:45,12.0,,,,,,,,,8067.0,,,,,,,,,,,0,0,0,0,0,,3.6,7029.2519999999995
9924,2020-04-08,New Hampshire,NH,1371246,788.0,559.0,,totalTestsViral,,118.0,,,211.0,B,4/8/2020 15:11,2020-04-08T15:11:00Z,04/08 11:11,18.0,118.0,9888.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,2879.6166000000003
9925,2020-04-08,New Jersey,NJ,8936574,47437.0,45468.0,,posNeg,7026.0,,1617.0,1576.0,0.0,A,4/8/2020 14:08,2020-04-08T14:08:00Z,04/08 10:08,1969.0,,,,,47437.0,1504.0,465.0,,100416.0,,,,,,,,,,,0,0,0,0,0,,2.4,21447.7776
9926,2020-04-08,New Mexico,NM,2096640,794.0,610.0,,posNeg,51.0,,,18.0,171.0,A,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,13.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,3773.9519999999998
9927,2020-04-08,Nevada,NV,3139658,2318.0,2217.0,,posNeg,282.0,,,,0.0,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,101.0,,24634.0,,,2318.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,6593.2818
9928,2020-04-08,New York,NY,19440469,149316.0,126695.0,,posNeg,18079.0,39982.0,4841.0,,16353.0,A,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,6268.0,39982.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.7,52489.2663
9929,2020-04-08,Ohio,OH,11747694,5148.0,4955.0,,posNeg,,1495.0,,,0.0,B,4/8/2020 14:00,2020-04-08T14:00:00Z,04/08 10:00,193.0,1495.0,,,,5148.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.8,32893.5432
9930,2020-04-08,Oklahoma,OK,3954821,1524.0,759.0,,posNeg,188.0,390.0,120.0,,686.0,B,4/8/2020 08:00,2020-04-08T08:00:00Z,04/08 04:00,79.0,390.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.8,11073.4988
9931,2020-04-08,Oregon,OR,4301089,1239.0,1206.0,,posNeg,156.0,324.0,61.0,58.0,0.0,A,4/7/2020 11:00,2020-04-07T11:00:00Z,04/07 07:00,33.0,324.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,1.6,6881.7424
9932,2020-04-08,Pennsylvania,PA,12820878,16239.0,15930.0,,posNeg,1898.0,,,603.0,0.0,A,4/8/2020 14:45,2020-04-08T14:45:00Z,04/08 10:45,309.0,,,,,,,,,98538.0,,,,,,,,,,,0,0,0,0,0,,2.9,37180.5462
9933,2020-04-08,Rhode Island,RI,1056161,1890.0,1820.0,,totalTestEncountersViral,143.0,,45.0,26.0,35.0,B,4/8/2020 03:00,2020-04-08T03:00:00Z,04/07 23:00,35.0,,14583.0,1937.0,12646.0,1890.0,,,12528.0,13557.0,,,,,,,,,,,0,0,0,0,0,,2.1,2217.9381000000003
9934,2020-04-08,South Carolina,SC,5210095,2552.0,2489.0,,posNeg,,241.0,,,0.0,B,4/8/2020 15:30,2020-04-08T15:30:00Z,04/08 11:30,63.0,241.0,,,,2552.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.4,12504.228000000001
9935,2020-04-08,South Dakota,SD,903027,393.0,241.0,,totalTestsPeopleViral,,26.0,,,146.0,A,4/8/2020 12:30,2020-04-08T12:30:00Z,04/08 08:30,6.0,26.0,,,,,,,,6748.0,,,,,,,,,,,0,0,0,0,0,,4.8,4334.5296
9936,2020-04-08,Tennessee,TN,6897576,4362.0,3691.0,,posNeg,708.0,449.0,,,592.0,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,79.0,449.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.9,20002.9704
9937,2020-04-08,Texas,TX,29472295,9353.0,9138.0,,posNeg,1491.0,,,,38.0,A,4/8/2020 14:21,2020-04-08T14:21:00Z,04/08 10:21,177.0,,,,,9353.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.3,67786.27849999999
9938,2020-04-08,Utah,UT,3282115,1846.0,1833.0,,posNeg,,158.0,,,0.0,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,13.0,158.0,,,,1846.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,5907.807
9939,2020-04-08,Virginia,VA,8626207,3645.0,3570.0,,totalTestEncountersViral,,615.0,,,0.0,A,4/7/2020 17:00,2020-04-07T17:00:00Z,04/07 13:00,75.0,615.0,,6923.0,,,,,41710.0,,,,,,,,,,,,0,0,0,0,0,,2.1,18115.0347
9940,2020-04-08,Vermont,VT,628061,631.0,593.0,,posNeg,35.0,50.0,,,15.0,A,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,23.0,50.0,,,,631.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,1318.9281
9941,2020-04-08,Washington,WA,7797095,9741.0,9298.0,,totalTestEncountersViral,655.0,,186.0,,0.0,A,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,443.0,,,,,9741.0,,,124317.0,119606.0,,,,,,,,,,,0,0,0,0,0,,1.7,13255.0615
9942,2020-04-08,Wisconsin,WI,5851754,3279.0,3180.0,523.0,posNeg,351.0,790.0,157.0,,0.0,A,4/8/2020 16:00,2020-04-08T16:00:00Z,04/08 12:00,99.0,790.0,,,,2756.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,12288.6834
9943,2020-04-08,West Virginia,WV,1778070,462.0,458.0,,posNeg,,,,,0.0,B,4/8/2020 10:00,2020-04-08T10:00:00Z,04/08 06:00,4.0,,,,,462.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.8,6756.665999999999
9944,2020-04-08,Wyoming,WY,567025,303.0,241.0,73.0,posNeg,,33.0,,,62.0,A,4/7/2020 18:21,2020-04-07T18:21:00Z,04/07 14:21,0.0,33.0,,,,230.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.5,1984.5874999999999
9945,2020-04-07,Alaska,AK,734002,213.0,178.0,,totalTestsViral,,23.0,,,29.0,A,4/7/2020 15:15,2020-04-07T15:15:00Z,04/07 11:15,6.0,23.0,6913.0,,,213.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.2,1614.8044
9946,2020-04-07,Alabama,AL,4908621,2119.0,2063.0,,totalTestsViral,302.0,271.0,,,0.0,B,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,56.0,271.0,14916.0,,,2119.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.1,15216.725100000001
9947,2020-04-07,Arkansas,AR,3038999,946.0,788.0,,totalTestsViral,74.0,148.0,,26.0,142.0,A,4/7/2020 14:41,2020-04-07T14:41:00Z,04/07 10:41,16.0,148.0,13638.0,,,946.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.2,9724.7968
9948,2020-04-07,Arizona,AZ,7378494,2575.0,2502.0,,totalTestsPeopleViral,,853.0,,,0.0,B,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,73.0,853.0,,,,,,,,33375.0,,,,,,,,,,,0,0,0,0,0,,1.9,14019.138599999998
9949,2020-04-07,California,CA,39937489,15865.0,15491.0,,totalTestsViral,2611.0,,1108.0,,0.0,B,4/7/2020 18:00,2020-04-07T18:00:00Z,04/07 14:00,374.0,,131229.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,71887.4802
9950,2020-04-07,Colorado,CO,5845526,5172.0,5022.0,,totalTestEncountersViral,786.0,994.0,,,0.0,A,4/6/2020 18:00,2020-04-06T18:00:00Z,04/06 14:00,150.0,994.0,,,,,,,28901.0,26875.0,,,,,,,,,,,0,0,0,0,0,,1.9,11106.499399999999
9951,2020-04-07,Connecticut,CT,3563077,7781.0,7504.0,,posNeg,1308.0,,,,0.0,A,4/7/2020 04:00,2020-04-07T04:00:00Z,04/07 00:00,277.0,,26686.0,,,,112.0,,,,,,,,,,,,,,0,0,0,0,0,,2.0,7126.154
9952,2020-04-07,District of Columbia,DC,720687,1211.0,871.0,,totalTestEncountersViral,,,,,318.0,A,4/6/2020 00:00,2020-04-06T00:00:00Z,04/05 20:00,22.0,,,,,,,,7823.0,,,,,,,,,,,,0,0,0,0,0,,4.4,3171.0228
9953,2020-04-07,Delaware,DE,982895,928.0,756.0,,posNeg,147.0,,,,144.0,A,4/7/2020 16:30,2020-04-07T16:30:00Z,04/07 12:30,28.0,,,,,,23.0,5.0,,,,,,,,,,,,,0,0,0,0,0,,2.2,2162.369
9954,2020-04-07,Florida,FL,21992985,14747.0,14451.0,,posNeg,,1999.0,,,0.0,A,4/7/2020 16:36,2020-04-07T16:36:00Z,04/07 12:36,296.0,1999.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.6,57181.761000000006
9955,2020-04-07,Georgia,GA,10736059,8818.0,8489.0,,totalTestsViral,,1774.0,,,0.0,A,4/7/2020 11:28,2020-04-07T11:28:00Z,04/07 07:28,329.0,1774.0,33713.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.4,25766.541599999997
9956,2020-04-07,Hawaii,HI,1412687,387.0,293.0,,totalTestEncountersViral,,26.0,,,89.0,A,4/6/2020 18:00,2020-04-06T18:00:00Z,04/06 14:00,5.0,26.0,,347.0,,,,,14399.0,,,,,,,,,,,,0,0,0,0,0,,1.9,2684.1052999999997
9957,2020-04-07,Iowa,IA,3179849,1048.0,681.0,,posNeg,104.0,193.0,,,341.0,A,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,26.0,193.0,,,,1048.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.0,9539.547
9958,2020-04-07,Idaho,ID,1826156,1170.0,1157.0,,totalTestsPeopleViral,67.0,83.0,,,0.0,A,4/6/2020 19:00,2020-04-06T19:00:00Z,04/06 15:00,13.0,83.0,,,,,,,,11246.0,,,,,,,,,,,0,0,0,0,0,,1.9,3469.6964
9959,2020-04-07,Illinois,IL,12659682,13549.0,13169.0,,posNeg,3680.0,,1166.0,821.0,0.0,A,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,380.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.5,31649.205
9960,2020-04-07,Indiana,IN,6745354,5507.0,5334.0,,totalTestsViral,,,924.0,507.0,0.0,B,4/6/2020 23:59,2020-04-06T23:59:00Z,04/06 19:59,173.0,,41178.0,6008.0,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.7,18212.455800000003
9961,2020-04-07,Kansas,KS,2910357,900.0,873.0,,posNeg,,223.0,,,0.0,B,4/7/2020 12:00,2020-04-07T12:00:00Z,04/07 08:00,27.0,223.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,9604.1781
9962,2020-04-07,Kentucky,KY,4499692,1008.0,949.0,,totalTestsViral,,,,,0.0,A,4/6/2020 17:00,2020-04-06T17:00:00Z,04/06 13:00,59.0,,19955.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,3.2,14399.0144
9963,2020-04-07,Louisiana,LA,4645184,16284.0,15702.0,,posNeg,1996.0,,,519.0,0.0,A,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,582.0,,,,,16284.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,15329.1072
9964,2020-04-07,Massachusetts,MA,6976597,15104.0,14589.0,,totalTestsViral,1831.0,1831.0,,,0.0,B,4/7/2020 12:30,2020-04-07T12:30:00Z,04/07 08:30,515.0,1831.0,106189.0,21713.0,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.3,16046.173099999998
9965,2020-04-07,Maryland,MD,6083116,4371.0,3923.0,,totalTestsViral,,1106.0,,,288.0,A,4/7/2020 10:00,2020-04-07T10:00:00Z,04/07 06:00,160.0,1106.0,33842.0,5376.0,,4371.0,152.0,8.0,,,,,,,,,,,,,0,0,0,0,0,,1.9,11557.920399999999
9966,2020-04-07,Maine,ME,1345790,519.0,331.0,,posNeg,,99.0,,,176.0,A,4/7/2020 11:45,2020-04-07T11:45:00Z,04/07 07:45,12.0,99.0,,,,519.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.5,3364.475
9967,2020-04-07,Michigan,MI,10045029,26964.0,25459.0,674.0,posNeg,,,,,56.0,B,4/7/2020 11:00,2020-04-07T11:00:00Z,04/07 07:00,1449.0,,77133.0,26789.0,50344.0,26290.0,1522.0,72.0,,,,,,,,,,,,,0,0,0,0,0,,2.5,25112.572500000002
9968,2020-04-07,Minnesota,MN,5700671,1432.0,883.0,,totalTestEncountersViral,120.0,242.0,64.0,,515.0,A,4/6/2020 17:00,2020-04-06T17:00:00Z,04/06 13:00,34.0,242.0,,,,1432.0,,,32035.0,,,,,,,,,,,,0,0,0,0,0,,2.5,14251.677500000002
9969,2020-04-07,Missouri,MO,6169270,3037.0,2984.0,,totalTestsViral,508.0,,,,0.0,A,4/7/2020 15:00,2020-04-07T15:00:00Z,04/07 11:00,53.0,,32855.0,3786.0,29042.0,3037.0,,,,,,,,2.0,0.0,2.0,,,,,0,0,0,0,0,,3.1,19124.737
9970,2020-04-07,Mississippi,MS,2989260,1915.0,1856.0,,posNeg,,377.0,,,0.0,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,59.0,377.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,4.0,11957.04
9971,2020-04-07,Montana,MT,1086759,319.0,313.0,,posNeg,,28.0,,,0.0,A,4/7/2020 13:28,2020-04-07T13:28:00Z,04/07 09:28,6.0,28.0,6985.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,3586.3046999999997
9972,2020-04-07,North Carolina,NC,10611862,3221.0,3175.0,,posNeg,354.0,,,,0.0,A,4/7/2020 10:15,2020-04-07T10:15:00Z,04/07 06:15,46.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,22284.9102
9973,2020-04-07,North Dakota,ND,761723,237.0,151.0,,totalTestEncountersViral,18.0,33.0,,,82.0,B,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,4.0,33.0,7612.0,,,237.0,,,7554.0,7231.0,,,,,,,,,,,0,0,0,0,0,,4.3,3275.4089
9974,2020-04-07,Nebraska,NE,1952570,447.0,437.0,,posNeg,,,,,0.0,A,4/7/2020 14:38,2020-04-07T14:38:00Z,04/07 10:38,10.0,,,,,,,,,7269.0,,,,,,,,,,,0,0,0,0,0,,3.6,7029.2519999999995
9975,2020-04-07,New Hampshire,NH,1371246,715.0,555.0,,totalTestsViral,,103.0,,,151.0,B,4/6/2020 09:00,2020-04-06T09:00:00Z,04/06 05:00,9.0,103.0,9457.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,2879.6166000000003
9976,2020-04-07,New Jersey,NJ,8936574,44416.0,42785.0,,posNeg,7017.0,,1651.0,1540.0,0.0,A,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,1631.0,,,,,44416.0,1232.0,399.0,,94974.0,,,,,,,,,,,0,0,0,0,0,,2.4,21447.7776
9977,2020-04-07,New Mexico,NM,2096640,686.0,541.0,,posNeg,48.0,,,18.0,133.0,A,4/6/2020 00:00,2020-04-06T00:00:00Z,04/05 20:00,12.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,3773.9519999999998
9978,2020-04-07,Nevada,NV,3139658,2087.0,1996.0,,posNeg,282.0,,,,0.0,A,4/7/2020 10:00,2020-04-07T10:00:00Z,04/07 06:00,91.0,,21818.0,,,2087.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.1,6593.2818
9979,2020-04-07,New York,NY,19440469,138863.0,118784.0,,posNeg,17493.0,36932.0,4539.0,,14590.0,A,4/6/2020 00:00,2020-04-06T00:00:00Z,04/05 20:00,5489.0,36932.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.7,52489.2663
9980,2020-04-07,Ohio,OH,11747694,4782.0,4615.0,,posNeg,,1354.0,,,0.0,B,4/7/2020 14:00,2020-04-07T14:00:00Z,04/07 10:00,167.0,1354.0,,,,4782.0,,,,,,,,,,,,,,,0,0,0,0,0,,2.8,32893.5432
9981,2020-04-07,Oklahoma,OK,3954821,1472.0,793.0,,posNeg,186.0,376.0,137.0,,612.0,B,4/7/2020 08:00,2020-04-07T08:00:00Z,04/07 04:00,67.0,376.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,2.8,11073.4988
9982,2020-04-07,Oregon,OR,4301089,1181.0,1148.0,,posNeg,,324.0,,69.0,0.0,A,4/6/2020 11:00,2020-04-06T11:00:00Z,04/06 07:00,33.0,324.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,1.6,6881.7424
9983,2020-04-07,Pennsylvania,PA,12820878,14559.0,14319.0,,posNeg,1665.0,,,548.0,0.0,A,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,240.0,,,,,,,,,91278.0,,,,,,,,,,,0,0,0,0,0,,2.9,37180.5462
